RearWing,The Phoenix,7,17,18,8,7,0.87,280000,1120000,,,,,
RearWing,The Phoenix,8,18,19,9,8,0.85,320000,1440000,,,,,
RearWing,The Phoenix,9,19,21,10,9,0.83,360000,1800000,,,,,
RearWing,The Phoenix,10,20,22,11,10,0.81,400000,2200000,,,,,
RearWing,The Phoenix,11,22,24,12,10,0.78,400000,2200000,,,,,
RearWing,Prestige,1,12,13,9,10,0.74,780000,780000,3,0,8,1,8
RearWing,Prestige,2,14,15,11,12,0.7,1560000,2340000,,,,,
RearWing,Prestige,3,16,17,13,14,0.68,2340000,4680000,,,,,
RearWing,Prestige,4,18,19,15,16,0.63,3120000,7800000,,,,,
RearWing,Prestige,5,20,20,17,18,0.59,3900000,11700000,,,,,
RearWing,Prestige,6,22,22,19,20,0.55,4680000,16380000,,,,,
RearWing,Prestige,7,23,24,21,22,0.5,5460000,21840000,,,,,
RearWing,Prestige,8,25,26,23,24,0.46,5460000,21840000,,,,,
RearWing,Prestige,9,25,26,23,24,0.46,5460000,21840000,,,,,
RearWing,Prestige,10,25,26,23,24,0.46,5460000,21840000,,,,,
RearWing,Prestige,11,25,26,23,24,0.46,5460000,21840000,,,,,
RearWing,Scorpion,1,10,6,19,23,0.87,3750000,3750000,3,0,6,1,8
RearWing,Scorpion,2,12,8,21,25,0.83,7500000,11250000,,,,,
RearWing,Scorpion,3,13,10,23,27,0.78,11250000,22500000,,,,,
RearWing,Scorpion,4,15,12,25,29,0.74,15000000,37500000,,,,,
RearWing,Scorpion,5,17,13,27,31,0.7,18750000,56250000,,,,,
RearWing,Scorpion,6,19,15,29,33,0.65,22500000,78750000,,,,,
RearWing,Scorpion,7,21,17,31,35,0.63,26250000,105000000,,,,,
RearWing,Scorpion,8,23,19,34,37,0.59,26250000,105000000,,,,,
RearWing,Scorpion,9,23,19,34,37,0.59,26250000,105000000,,,,,
RearWing,Scorpion,10,23,19,34,37,0.59,26250000,105000000,,,,,
RearWing,Scorpion,11,23,19,34,37,0.59,26250000,105000000,,,,,
RearWing,The Guerilla,1,5,7,20,4,0.5,5000000,5000000,2,0,8,1,9
RearWing,The Guerilla,2,7,8,21,6,0.48,10000000,15000000,,,,,
RearWing,The Guerilla,3,8,9,23,7,0.44,15000000,30000000,,,,,
RearWing,The Guerilla,4,9,11,24,9,0.42,20000000,50000000,,,,,
RearWing,The Guerilla,5,10,12,26,10,0.37,25000000,75000000,,,,,
RearWing,The Guerilla,6,12,14,27,11,0.35,30000000,105000000,,,,,
RearWing,The Guerilla,7,13,15,29,12,0.31,35000000,140000000,,,,,
RearWing,The Guerilla,8,15,16,30,14,0.29,40000000,180000000,,,,,
RearWing,The Guerilla,9,16,18,32,15,0.24,40000000,180000000,,,,,
RearWing,The Guerilla,10,16,18,32,15,0.24,40000000,180000000,,,,,
RearWing,The Guerilla,11,16,18,32,15,0.24,40000000,180000000,,,,,
RearWing,Vindicator,1,11,56,10,9,0.87,28500000,28500000,3,0,7,1,8
RearWing,Vindicator,2,13,58,12,11,0.83,57000000,85500000,,,,,
RearWing,Vindicator,3,15,60,14,12,0.78,85500000,171000000,,,,,
RearWing,Vindicator,4,17,62,16,14,0.74,114000000,285000000,,,,,
RearWing,Vindicator,5,19,64,17,16,0.7,142500000,427500000,,,,,
RearWing,Vindicator,6,21,66,19,18,0.65,171000000,598500000,,,,,
RearWing,Vindicator,7,22,68,21,20,0.61,199500000,798000000,,,,,
RearWing,Vindicator,8,24,70,23,22,0.57,199500000,798000000,,,,,
RearWing,Vindicator,9,24,70,23,22,0.57,199500000,798000000,,,,,
RearWing,Vindicator,10,24,70,23,22,0.57,199500000,798000000,,,,,
RearWing,Vindicator,11,24,70,23,22,0.57,199500000,798000000,,,,,
FrontWing,The Striker,1,3,2,12,2,1,2000,2000,2,0,7,1,9
FrontWing,The Striker,2,4,3,14,3,0.96,4000,6000,,,,,
FrontWing,The Striker,3,5,4,16,5,0.94,6000,12000,,,,,
FrontWing,The Striker,4,6,5,18,6,0.89,8000,20000,,,,,
FrontWing,The Striker,5,7,6,20,8,0.87,10000,30000,,,,,
FrontWing,The Striker,6,8,7,22,9,0.83,12000,42000,,,,,
FrontWing,The Striker,7,9,8,24,11,0.81,14000,56000,,,,,
FrontWing,The Striker,8,10,9,26,12,0.76,16000,72000,,,,,
FrontWing,The Striker,9,11,10,28,14,0.74,16000,72000,,,,,
FrontWing,The Striker,10,11,10,28,14,0.74,16000,72000,,,,,
FrontWing,The Striker,11,11,10,28,14,0.74,16000,72000,,,,,
FrontWing,The Shadow,1,3,1,2,1,0.74,4000,4000,1,0,8,1,11
FrontWing,The Shadow,2,4,2,3,2,0.72,8000,12000,,,,,
FrontWing,The Shadow,3,5,3,4,3,0.7,12000,24000,,,,,
FrontWing,The Shadow,4,6,4,5,4,0.68,16000,40000,,,,,
FrontWing,The Shadow,5,7,5,6,5,0.65,20000,60000,,,,,
FrontWing,The Shadow,6,8,6,7,6,0.63,24000,84000,,,,,
FrontWing,The Shadow,7,9,7,8,7,0.61,28000,112000,,,,,
FrontWing,The Shadow,8,10,8,9,8,0.59,32000,144000,,,,,
FrontWing,The Shadow,9,11,9,10,9,0.57,36000,180000,,,,,
FrontWing,The Shadow,10,12,10,11,10,0.55,40000,220000,,,,,
FrontWing,The Shadow,11,13,11,12,10,0.5,40000,220000,,,,,
FrontWing,Tracer,1,1,3,13,17,1,42000,42000,3,0,7,1,8
FrontWing,Tracer,2,3,5,15,20,0.98,84000,126000,,,,,
FrontWing,Tracer,3,5,7,17,22,0.94,126000,252000,,,,,
FrontWing,Tracer,4,7,9,19,24,0.89,168000,420000,,,,,
FrontWing,Tracer,5,9,10,21,26,0.85,210000,630000,,,,,
FrontWing,Tracer,6,11,12,23,28,0.81,252000,882000,,,,,
FrontWing,Tracer,7,12,14,25,30,0.76,294000,1176000,,,,,
FrontWing,Tracer,8,14,16,27,32,0.72,294000,1176000,,,,,
FrontWing,Tracer,9,14,16,27,32,0.72,294000,1176000,,,,,
FrontWing,Tracer,10,14,16,27,32,0.72,294000,1176000,,,,,
FrontWing,Tracer,11,14,16,27,32,0.72,294000,1176000,,,,,
FrontWing,Spectre,1,12,4,5,3,0.65,220000,220000,2,0,8,1,9
FrontWing,Spectre,2,14,6,6,4,0.61,440000,660000,,,,,
FrontWing,Spectre,3,16,7,7,5,0.57,660000,1320000,,,,,
FrontWing,Spectre,4,17,9,8,7,0.55,880000,2200000,,,,,
FrontWing,Spectre,5,19,10,10,8,0.5,1100000,3300000,,,,,
FrontWing,Spectre,6,20,12,11,10,0.48,1320000,4620000,,,,,
FrontWing,Spectre,7,22,13,13,11,0.44,1540000,6160000,,,,,
FrontWing,Spectre,8,23,14,15,13,0.42,1760000,7920000,,,,,
FrontWing,Spectre,9,25,15,16,14,0.37,1760000,7920000,,,,,
FrontWing,Spectre,10,25,15,16,14,0.37,1760000,7920000,,,,,
FrontWing,Spectre,11,25,15,16,14,0.37,1760000,7920000,,,,,
FrontWing,Wild Boar,1,26,2,4,6,0.94,1250000,1250000,1,0,10,1,11
FrontWing,Wild Boar,2,27,3,5,7,0.91,2500000,3750000,,,,,
FrontWing,Wild Boar,3,28,4,6,8,0.89,3750000,7500000,,,,,
FrontWing,Wild Boar,4,29,5,7,9,0.87,5000000,12500000,,,,,
FrontWing,Wild Boar,5,30,6,8,10,0.85,6250000,18750000,,,,,
FrontWing,Wild Boar,6,31,7,9,11,0.83,7500000,26250000,,,,,
FrontWing,Wild Boar,7,32,8,10,12,0.81,8750000,35000000,,,,,
FrontWing,Wild Boar,8,33,9,11,13,0.78,10000000,45000000,,,,,
FrontWing,Wild Boar,9,34,10,12,14,0.76,11250000,56250000,,,,,
FrontWing,Wild Boar,10,35,11,13,15,0.74,12500000,68750000,,,,,
FrontWing,Wild Boar,11,36,12,14,16,0.72,12500000,68750000,,,,,
FrontWing,The Menace,1,10,25,19,3,0.87,10000000,10000000,2,0,9,1,9
FrontWing,The Menace,2,11,27,21,4,0.85,20000000,30000000,,,,,
FrontWing,The Menace,3,12,28,23,6,0.81,30000000,60000000,,,,,
FrontWing,The Menace,4,13,30,25,7,0.78,40000000,100000000,,,,,
FrontWing,The Menace,5,15,32,27,8,0.76,50000000,150000000,,,,,
FrontWing,The Menace,6,16,33,28,10,0.72,60000000,210000000,,,,,
FrontWing,The Menace,7,17,34,30,12,0.68,70000000,280000000,,,,,
FrontWing,The Menace,8,18,36,32,13,0.65,80000000,360000000,,,,,
FrontWing,The Menace,9,20,38,34,14,0.63,80000000,360000000,,,,,
FrontWing,The Menace,10,20,38,34,14,0.63,80000000,360000000,,,,,
FrontWing,The Menace,11,20,38,34,14,0.63,80000000,360000000,,,,,
FrontWing,Hydra,1,11,8,56,9,0.83,28500000,28500000,3,0,7,1,8
FrontWing,Hydra,2,13,10,58,11,0.78,57000000,85500000,,,,,
FrontWing,Hydra,3,15,12,60,12,0.74,85500000,171000000,,,,,
FrontWing,Hydra,4,17,14,62,14,0.7,114000000,285000000,,,,,
FrontWing,Hydra,5,19,15,64,16,0.65,142500000,427500000,,,,,
FrontWing,Hydra,6,21,17,66,18,0.61,171000000,598500000,,,,,
FrontWing,Hydra,7,22,19,68,20,0.57,199500000,798000000,,,,,
FrontWing,Hydra,8,24,21,70,22,0.52,199500000,798000000,,,,,
FrontWing,Hydra,9,24,21,70,22,0.52,199500000,798000000,,,,,
FrontWing,Hydra,10,24,21,70,22,0.52,199500000,798000000,,,,,
FrontWing,Hydra,11,24,21,70,22,0.52,199500000,798000000,,,,,
Suspension,Harmony,1,5,4,3,3,0.91,2000,2000,2,0,8,1,9
Suspension,Harmony,2,7,5,4,4,0.89,4000,6000,,,,,
Suspension,Harmony,3,8,6,5,6,0.85,6000,12000,,,,,
Suspension,Harmony,4,10,8,6,7,0.83,8000,20000,,,,,
Suspension,Harmony,5,12,9,7,8,0.78,10000,30000,,,,,
Suspension,Harmony,6,13,10,8,10,0.74,12000,42000,,,,,
Suspension,Harmony,7,14,11,10,12,0.72,14000,56000,,,,,
Suspension,Harmony,8,15,13,12,13,0.7,16000,72000,,,,,
Suspension,Harmony,9,17,15,13,14,0.68,16000,72000,,,,,
Suspension,Harmony,9,17,15,13,14,0.68,16000,72000,,,,,
Suspension,Harmony,9,17,15,13,14,0.68,16000,72000,,,,,
Suspension,Symbol,1,7,3,5,10,0.94,28000,28000,2,0,8,1,9
Suspension,Symbol,2,9,4,6,12,0.91,56000,84000,,,,,
Suspension,Symbol,3,11,5,7,14,0.89,84000,168000,,,,,
Suspension,Symbol,4,13,6,8,16,0.87,112000,280000,,,,,
Suspension,Symbol,5,14,8,9,17,0.85,140000,420000,,,,,
Suspension,Symbol,6,17,9,10,19,0.83,168000,588000,,,,,
Suspension,Symbol,7,18,11,11,21,0.81,196000,784000,,,,,
Suspension,Symbol,8,20,12,12,23,0.78,224000,1008000,,,,,
Suspension,Symbol,9,22,14,13,25,0.76,224000,1008000,,,,,
Suspension,Symbol,9,22,14,13,25,0.76,224000,1008000,,,,,
Suspension,Symbol,9,22,14,13,25,0.76,224000,1008000,,,,,
Suspension,Quicksilver,1,5,14,3,3,0.65,120000,120000,3,0,7,1,8
Suspension,Quicksilver,2,6,17,5,4,0.61,240000,360000,,,,,
Suspension,Quicksilver,3,7,19,7,5,0.55,360000,720000,,,,,
Suspension,Quicksilver,4,8,22,9,6,0.5,480000,1200000,,,,,
Suspension,Quicksilver,5,9,24,11,7,0.44,600000,1800000,,,,,
Suspension,Quicksilver,6,11,26,13,9,0.39,720000,2520000,,,,,
Suspension,Quicksilver,7,13,28,15,11,0.37,840000,3360000,,,,,
Suspension,Quicksilver,8,15,30,17,13,0.33,840000,3360000,,,,,
Suspension,Quicksilver,9,15,30,17,13,0.33,840000,3360000,,,,,
Suspension,Quicksilver,10,15,30,17,13,0.33,840000,3360000,,,,,
Suspension,Quicksilver,11,15,30,17,13,0.33,840000,3360000,,,,,
Suspension,The Momentum,1,2,1,15,13,0.98,260000,260000,1,0,8,1,11
Suspension,The Momentum,2,3,2,16,14,0.96,520000,780000,,,,,
Suspension,The Momentum,3,4,3,17,15,0.94,780000,1560000,,,,,
Suspension,The Momentum,4,5,4,18,16,0.91,1040000,2600000,,,,,
Suspension,The Momentum,5,6,5,19,17,0.89,1300000,3900000,,,,,
Suspension,The Momentum,6,7,6,20,18,0.87,1560000,5460000,,,,,
Suspension,The Momentum,7,8,7,21,19,0.83,1820000,7280000,,,,,
Suspension,The Momentum,8,9,8,22,20,0.81,2080000,9360000,,,,,
Suspension,The Momentum,9,10,9,23,22,0.78,2340000,11700000,,,,,
Suspension,The Momentum,10,11,10,24,23,0.76,2600000,14300000,,,,,
Suspension,The Momentum,11,12,11,26,24,0.74,2600000,14300000,,,,,
Suspension,The Renegade,1,6,21,4,1,0.96,590000,590000,1,0,9,1,11
Suspension,The Renegade,2,7,22,5,2,0.94,1180000,1770000,,,,,
Suspension,The Renegade,3,8,24,6,3,0.91,1770000,3540000,,,,,
Suspension,The Renegade,4,9,25,7,4,0.89,2360000,5900000,,,,,
Suspension,The Renegade,5,10,27,8,5,0.87,2950000,8850000,,,,,
Suspension,The Renegade,6,11,28,9,6,0.85,3540000,12390000,,,,,
Suspension,The Renegade,7,12,30,10,7,0.83,4130000,16520000,,,,,
Suspension,The Renegade,8,13,31,11,8,0.81,4720000,21240000,,,,,
Suspension,The Renegade,9,14,33,12,9,0.78,5310000,26550000,,,,,
Suspension,The Renegade,10,15,34,13,10,0.76,5900000,32450000,,,,,
Suspension,The Renegade,11,16,36,14,11,0.74,5900000,32450000,,,,,
Suspension,The Jazz,1,7,9,25,5,0.44,7500000,7500000,3,0,6,1,8
Suspension,The Jazz,2,9,11,26,7,0.39,15000000,22500000,,,,,
Suspension,The Jazz,3,11,13,28,9,0.37,22500000,45000000,,,,,
Suspension,The Jazz,4,13,15,29,11,0.33,30000000,75000000,,,,,
Suspension,The Jazz,5,15,17,31,13,0.31,37500000,112500000,,,,,
Suspension,The Jazz,6,17,19,32,15,0.26,45000000,157500000,,,,,
Suspension,The Jazz,7,19,21,34,17,0.24,52500000,210000000,,,,,
Suspension,The Jazz,8,21,23,36,19,0.2,52500000,210000000,,,,,
Suspension,The Jazz,9,21,23,36,19,0.2,52500000,210000000,,,,,
Suspension,The Jazz,10,21,23,36,19,0.2,52500000,210000000,,,,,
Suspension,The Jazz,11,21,23,36,19,0.2,52500000,210000000,,,,,
Suspension,Flow,1,19,20,17,18,0.61,28500000,28500000,3,0,7,1,8
Suspension,Flow,2,21,22,19,20,0.57,57000000,85500000,,,,,
Suspension,Flow,3,23,24,20,22,0.52,85500000,171000000,,,,,
Suspension,Flow,4,25,26,22,24,0.48,114000000,285000000,,,,,
Suspension,Flow,5,27,27,24,26,0.44,142500000,427500000,,,,,
Suspension,Flow,6,29,29,26,28,0.39,171000000,598500000,,,,,
Suspension,Flow,7,30,31,28,30,0.35,199500000,798000000,,,,,
Suspension,Flow,8,32,33,30,32,0.31,199500000,798000000,,,,,
Suspension,Flow,9,32,33,30,32,0.31,199500000,798000000,,,,,
Suspension,Flow,10,32,33,30,32,0.31,199500000,798000000,,,,,
Suspension,Flow,11,32,33,30,32,0.31,199500000,798000000,,,,,
Engine,The Blast,1,8,1,1,2,1,1000,1000,1,0,8,1,11
Engine,The Blast,2,9,2,2,3,0.98,2000,3000,,,,,
Engine,The Blast,3,10,3,3,4,0.96,3000,6000,,,,,
Engine,The Blast,4,11,4,4,5,0.94,4000,10000,,,,,
Engine,The Blast,5,13,5,5,6,0.91,5000,15000,,,,,
Engine,The Blast,6,14,6,6,7,0.89,6000,21000,,,,,
Engine,The Blast,7,16,7,7,8,0.87,7000,28000,,,,,
Engine,The Blast,8,17,8,8,9,0.85,8000,36000,,,,,
Engine,The Blast,9,19,9,9,10,0.83,9000,45000,,,,,
Engine,The Blast,10,21,10,9,11,0.81,10000,55000,,,,,
Engine,The Blast,11,23,11,10,12,0.78,10000,55000,,,,,
Engine,Titan,1,14,4,3,10,1,12000,12000,3,0,7,1,8
Engine,Titan,2,16,6,5,12,0.96,24000,36000,,,,,
Engine,Titan,3,18,8,7,14,0.94,36000,72000,,,,,
Engine,Titan,4,20,10,9,16,0.89,48000,120000,,,,,
Engine,Titan,5,22,12,10,18,0.85,60000,180000,,,,,
Engine,Titan,6,24,14,12,20,0.81,72000,252000,,,,,
Engine,Titan,7,25,16,14,22,0.76,84000,336000,,,,,
Engine,Titan,8,27,18,16,24,0.72,84000,336000,,,,,
Engine,Titan,9,27,18,16,24,0.72,84000,336000,,,,,
Engine,Titan,10,27,18,16,24,0.72,84000,336000,,,,,
Engine,Titan,11,27,18,16,24,0.72,84000,336000,,,,,
Engine,Blitz,1,2,11,3,1,0.76,28000,28000,2,0,8,1,9
Engine,Blitz,2,3,13,4,3,0.74,56000,84000,,,,,
Engine,Blitz,3,5,14,5,4,0.7,84000,168000,,,,,
Engine,Blitz,4,6,16,6,5,0.65,112000,280000,,,,,
Engine,Blitz,5,8,17,7,7,0.63,140000,420000,,,,,
Engine,Blitz,6,9,19,8,8,0.59,168000,588000,,,,,
Engine,Blitz,7,10,20,9,10,0.55,196000,784000,,,,,
Engine,Blitz,8,12,22,10,11,0.52,224000,1008000,,,,,
Engine,Blitz,9,14,24,11,12,0.48,224000,1008000,,,,,
Engine,Blitz,10,14,24,11,12,0.48,224000,1008000,,,,,
Engine,Blitz,11,14,24,11,12,0.48,224000,1008000,,,,,
Engine,Strongbox,1,4,1,2,20,0.91,110000,110000,1,0,8,1,11
Engine,Strongbox,2,5,2,3,21,0.89,220000,330000,,,,,
Engine,Strongbox,3,6,3,4,22,0.87,330000,660000,,,,,
Engine,Strongbox,4,7,4,5,23,0.85,440000,1100000,,,,,
Engine,Strongbox,5,8,5,6,24,0.83,550000,1650000,,,,,
Engine,Strongbox,6,9,6,7,25,0.81,660000,2310000,,,,,
Engine,Strongbox,7,10,7,8,26,0.78,770000,3080000,,,,,
Engine,Strongbox,8,11,8,9,27,0.76,880000,3960000,,,,,
Engine,Strongbox,9,12,9,10,28,0.74,990000,4950000,,,,,
Engine,Strongbox,10,13,10,11,29,0.72,1100000,6050000,,,,,
Engine,Strongbox,11,14,11,12,31,0.7,1100000,6050000,,,,,
Engine,The Prodigy,1,18,15,2,7,0.87,1180000,1180000,2,0,8,1,9
Engine,The Prodigy,2,19,16,4,9,0.85,2360000,3540000,,,,,
Engine,The Prodigy,3,20,18,6,10,0.83,3540000,7080000,,,,,
Engine,The Prodigy,4,22,20,7,11,0.81,4720000,11800000,,,,,
Engine,The Prodigy,5,24,21,8,12,0.76,5900000,17700000,,,,,
Engine,The Prodigy,6,25,22,9,14,0.72,7080000,24780000,,,,,
Engine,The Prodigy,7,26,23,11,16,0.7,8260000,33040000,,,,,
Engine,The Prodigy,8,27,25,13,17,0.68,9440000,42480000,,,,,
Engine,The Prodigy,9,29,27,15,18,0.65,9440000,42480000,,,,,
Engine,The Prodigy,10,29,27,15,18,0.65,9440000,42480000,,,,,
Engine,The Prodigy,11,29,27,15,18,0.65,9440000,42480000,,,,,
Engine,Inferno 2.0,1,5,18,2,15,0.94,2500000,2500000,1,0,8,1,11
Engine,Inferno 2.0,2,6,19,3,16,0.91,5000000,7500000,,,,,
Engine,Inferno 2.0,3,7,20,4,17,0.87,7500000,15000000,,,,,
Engine,Inferno 2.0,4,8,21,5,18,0.85,10000000,25000000,,,,,
Engine,Inferno 2.0,5,9,22,6,20,0.83,12500000,37500000,,,,,
Engine,Inferno 2.0,6,10,23,7,21,0.81,15000000,52500000,,,,,
Engine,Inferno 2.0,7,11,24,9,22,0.78,17500000,70000000,,,,,
Engine,Inferno 2.0,8,12,25,10,23,0.76,20000000,90000000,,,,,
Engine,Inferno 2.0,9,13,27,11,24,0.74,22500000,112500000,,,,,
Engine,Inferno 2.0,10,14,28,12,25,0.72,25000000,137500000,,,,,
Engine,Inferno 2.0,11,16,29,13,26,0.7,25000000,137500000,,,,,
Engine,Leviathan,1,56,10,9,11,0.87,54000000,54000000,3,0,7,1,8
Engine,Leviathan,2,58,12,11,13,0.83,108000000,162000000,,,,,
Engine,Leviathan,3,60,14,13,14,0.78,162000000,324000000,,,,,
Engine,Leviathan,4,62,16,15,16,0.74,216000000,540000000,,,,,
Engine,Leviathan,5,64,18,16,18,0.7,270000000,810000000,,,,,
Engine,Leviathan,6,66,20,18,20,0.65,324000000,1134000000,,,,,
Engine,Leviathan,7,68,21,20,22,0.61,378000000,1512000000,,,,,
Engine,Leviathan,8,70,23,22,24,0.57,378000000,1512000000,,,,,
Engine,Leviathan,9,70,23,22,24,0.57,378000000,1512000000,,,,,
Engine,Leviathan,10,70,23,22,24,0.57,378000000,1512000000,,,,,
Engine,Leviathan,11,70,23,22,24,0.57,378000000,1512000000,,,,,
0,0,0
1,4,4
2,10,14
3,20,34
4,50,84
5,100,184
6,200,384
7,400,784
8,1000,1784
9,2000,3784
10,4000,7784
11,6000,13784
iPowerMult,100
iAeroMult,100
iGripMult,100
iReliabilityMult,100
iPitStopTimeMult,100
iOvertakingMult,100
iDefendingMult,100
iConsistencyMult,100
iFuelManagementMult,100
iTireManagementMult,100
iWetWeatherAbilityMult,100
iAvailableCoins,10
